recipe_id	app	surface	viewport	color	theme	initial_state	historical_command	steps	current_argv	expected_txt	expected_ansi	expected_cursor	expected_html	expected_png	current_artifact_dir	provenance_path	trace_path	owner	replay_policy
tablepro_connections_default_80x24	tablepro	connections	80x24	truecolor	junie	connections_default	tablepro 	(none)	["target/debug/tablepro"]	baseline/before/tablepro_connections_default_80x24.txt	baseline/before/tablepro_connections_default_80x24.ansi	baseline/before/tablepro_connections_default_80x24.cursor	baseline/before/tablepro_connections_default_80x24.html	baseline/before/tablepro_connections_default_80x24.png	parity/replays/tablepro_connections_default_80x24	parity/replays/tablepro_connections_default_80x24/provenance.json	parity/replays/tablepro_connections_default_80x24/trace.json	apps/tablepro	required
tablepro_connections_default_160x50	tablepro	connections	160x50	truecolor	junie	connections_default	tablepro 	(none)	["target/debug/tablepro"]	baseline/before/tablepro_connections_default_160x50.txt	baseline/before/tablepro_connections_default_160x50.ansi	baseline/before/tablepro_connections_default_160x50.cursor	baseline/before/tablepro_connections_default_160x50.html	baseline/before/tablepro_connections_default_160x50.png	parity/replays/tablepro_connections_default_160x50	parity/replays/tablepro_connections_default_160x50/provenance.json	parity/replays/tablepro_connections_default_160x50/trace.json	apps/tablepro	required
tablepro_connections_default_100x30	tablepro	connections	100x30	truecolor	junie	connections_default	tablepro 	(none)	["target/debug/tablepro"]	baseline/before/tablepro_connections_default_100x30.txt	baseline/before/tablepro_connections_default_100x30.ansi	baseline/before/tablepro_connections_default_100x30.cursor	baseline/before/tablepro_connections_default_100x30.html	baseline/before/tablepro_connections_default_100x30.png	parity/replays/tablepro_connections_default_100x30	parity/replays/tablepro_connections_default_100x30/provenance.json	parity/replays/tablepro_connections_default_100x30/trace.json	apps/tablepro	required
tablepro_connections_connecting_production_120x40	tablepro	connections	120x40	truecolor	junie	connections_connecting_production	tablepro 	keys(Down Down Down Down Down Down Down Down Enter)	["target/debug/tablepro"]	baseline/before/tablepro_connections_connecting_production_120x40.txt	baseline/before/tablepro_connections_connecting_production_120x40.ansi	baseline/before/tablepro_connections_connecting_production_120x40.cursor	baseline/before/tablepro_connections_connecting_production_120x40.html	baseline/before/tablepro_connections_connecting_production_120x40.png	parity/replays/tablepro_connections_connecting_production_120x40	parity/replays/tablepro_connections_connecting_production_120x40/provenance.json	parity/replays/tablepro_connections_connecting_production_120x40/trace.json	apps/tablepro	required
tablepro_workbench_after_connect_120x40	tablepro	workbench	120x40	truecolor	junie	workbench_after_connect	tablepro 	keys(Down Down Down Down Down Down Down Down Enter) · wait(2.5s)	["target/debug/tablepro"]	baseline/before/tablepro_workbench_after_connect_120x40.txt	baseline/before/tablepro_workbench_after_connect_120x40.ansi	baseline/before/tablepro_workbench_after_connect_120x40.cursor	baseline/before/tablepro_workbench_after_connect_120x40.html	baseline/before/tablepro_workbench_after_connect_120x40.png	parity/replays/tablepro_workbench_after_connect_120x40	parity/replays/tablepro_workbench_after_connect_120x40/provenance.json	parity/replays/tablepro_workbench_after_connect_120x40/trace.json	apps/tablepro	required
tablepro_workbench_default_120x40	tablepro	workbench	120x40	truecolor	junie	workbench_default	tablepro --connect Production	wait(0.5s)	["target/debug/tablepro","--connect","Production"]	baseline/before/tablepro_workbench_default_120x40.txt	baseline/before/tablepro_workbench_default_120x40.ansi	baseline/before/tablepro_workbench_default_120x40.cursor	baseline/before/tablepro_workbench_default_120x40.html	baseline/before/tablepro_workbench_default_120x40.png	parity/replays/tablepro_workbench_default_120x40	parity/replays/tablepro_workbench_default_120x40/provenance.json	parity/replays/tablepro_workbench_default_120x40/trace.json	apps/tablepro	required
tablepro_workbench_default_80x24	tablepro	workbench	80x24	truecolor	junie	workbench_default	tablepro --connect Production	wait(0.5s)	["target/debug/tablepro","--connect","Production"]	baseline/before/tablepro_workbench_default_80x24.txt	baseline/before/tablepro_workbench_default_80x24.ansi	baseline/before/tablepro_workbench_default_80x24.cursor	baseline/before/tablepro_workbench_default_80x24.html	baseline/before/tablepro_workbench_default_80x24.png	parity/replays/tablepro_workbench_default_80x24	parity/replays/tablepro_workbench_default_80x24/provenance.json	parity/replays/tablepro_workbench_default_80x24/trace.json	apps/tablepro	required
tablepro_workbench_default_160x50	tablepro	workbench	160x50	truecolor	junie	workbench_default	tablepro --connect Production	wait(0.5s)	["target/debug/tablepro","--connect","Production"]	baseline/before/tablepro_workbench_default_160x50.txt	baseline/before/tablepro_workbench_default_160x50.ansi	baseline/before/tablepro_workbench_default_160x50.cursor	baseline/before/tablepro_workbench_default_160x50.html	baseline/before/tablepro_workbench_default_160x50.png	parity/replays/tablepro_workbench_default_160x50	parity/replays/tablepro_workbench_default_160x50/provenance.json	parity/replays/tablepro_workbench_default_160x50/trace.json	apps/tablepro	required
tablepro_workbench_default_100x30	tablepro	workbench	100x30	truecolor	junie	workbench_default	tablepro --connect Production	wait(0.5s)	["target/debug/tablepro","--connect","Production"]	baseline/before/tablepro_workbench_default_100x30.txt	baseline/before/tablepro_workbench_default_100x30.ansi	baseline/before/tablepro_workbench_default_100x30.cursor	baseline/before/tablepro_workbench_default_100x30.html	baseline/before/tablepro_workbench_default_100x30.png	parity/replays/tablepro_workbench_default_100x30	parity/replays/tablepro_workbench_default_100x30/provenance.json	parity/replays/tablepro_workbench_default_100x30/trace.json	apps/tablepro	required
tablepro_explorer_focused_120x40	tablepro	explorer	120x40	truecolor	junie	explorer_focused	tablepro --connect Production	wait(0.5s)	["target/debug/tablepro","--connect","Production"]	baseline/before/tablepro_explorer_focused_120x40.txt	baseline/before/tablepro_explorer_focused_120x40.ansi	baseline/before/tablepro_explorer_focused_120x40.cursor	baseline/before/tablepro_explorer_focused_120x40.html	baseline/before/tablepro_explorer_focused_120x40.png	parity/replays/tablepro_explorer_focused_120x40	parity/replays/tablepro_explorer_focused_120x40/provenance.json	parity/replays/tablepro_explorer_focused_120x40/trace.json	apps/tablepro	required
tablepro_explorer_hovered_120x40	tablepro	explorer	120x40	truecolor	junie	explorer_hovered	tablepro --connect Production	wait(0.5s) · mouse(move 15,12) · (on "customers")	["target/debug/tablepro","--connect","Production"]	baseline/before/tablepro_explorer_hovered_120x40.txt	baseline/before/tablepro_explorer_hovered_120x40.ansi	baseline/before/tablepro_explorer_hovered_120x40.cursor	baseline/before/tablepro_explorer_hovered_120x40.html	baseline/before/tablepro_explorer_hovered_120x40.png	parity/replays/tablepro_explorer_hovered_120x40	parity/replays/tablepro_explorer_hovered_120x40/provenance.json	parity/replays/tablepro_explorer_hovered_120x40/trace.json	apps/tablepro	required
tablepro_explorer_moved_120x40	tablepro	explorer	120x40	truecolor	junie	explorer_moved	tablepro --connect Production	wait(0.5s) · mouse(move 15,12) · (on "customers") · keys(Down Down)	["target/debug/tablepro","--connect","Production"]	baseline/before/tablepro_explorer_moved_120x40.txt	baseline/before/tablepro_explorer_moved_120x40.ansi	baseline/before/tablepro_explorer_moved_120x40.cursor	baseline/before/tablepro_explorer_moved_120x40.html	baseline/before/tablepro_explorer_moved_120x40.png	parity/replays/tablepro_explorer_moved_120x40	parity/replays/tablepro_explorer_moved_120x40/provenance.json	parity/replays/tablepro_explorer_moved_120x40/trace.json	apps/tablepro	required
tablepro_editor_focused_120x40	tablepro	editor	120x40	truecolor	junie	editor_focused	tablepro --connect Production	wait(0.5s) · mouse(move 15,12) · (on "customers") · keys(Down Down) · keys(Tab)	["target/debug/tablepro","--connect","Production"]	baseline/before/tablepro_editor_focused_120x40.txt	baseline/before/tablepro_editor_focused_120x40.ansi	baseline/before/tablepro_editor_focused_120x40.cursor	baseline/before/tablepro_editor_focused_120x40.html	baseline/before/tablepro_editor_focused_120x40.png	parity/replays/tablepro_editor_focused_120x40	parity/replays/tablepro_editor_focused_120x40/provenance.json	parity/replays/tablepro_editor_focused_120x40/trace.json	apps/tablepro	required
tablepro_editor_insert_120x40	tablepro	editor	120x40	truecolor	junie	editor_insert	tablepro --connect Production	wait(0.5s) · mouse(move 15,12) · (on "customers") · keys(Down Down) · keys(Tab) · keys(i)	["target/debug/tablepro","--connect","Production"]	baseline/before/tablepro_editor_insert_120x40.txt	baseline/before/tablepro_editor_insert_120x40.ansi	baseline/before/tablepro_editor_insert_120x40.cursor	baseline/before/tablepro_editor_insert_120x40.html	baseline/before/tablepro_editor_insert_120x40.png	parity/replays/tablepro_editor_insert_120x40	parity/replays/tablepro_editor_insert_120x40/provenance.json	parity/replays/tablepro_editor_insert_120x40/trace.json	apps/tablepro	required
tablepro_editor_completion_auto_120x40	tablepro	editor	120x40	truecolor	junie	editor_completion_auto	tablepro --connect Production	wait(0.5s) · mouse(move 15,12) · (on "customers") · keys(Down Down) · keys(Tab) · keys(i) · type("SELECT * FROM ord")	["target/debug/tablepro","--connect","Production"]	baseline/before/tablepro_editor_completion_auto_120x40.txt	baseline/before/tablepro_editor_completion_auto_120x40.ansi	baseline/before/tablepro_editor_completion_auto_120x40.cursor	baseline/before/tablepro_editor_completion_auto_120x40.html	baseline/before/tablepro_editor_completion_auto_120x40.png	parity/replays/tablepro_editor_completion_auto_120x40	parity/replays/tablepro_editor_completion_auto_120x40/provenance.json	parity/replays/tablepro_editor_completion_auto_120x40/trace.json	apps/tablepro	required
tablepro_editor_completion_column_120x40	tablepro	editor	120x40	truecolor	junie	editor_completion_column	tablepro --connect Production	wait(0.5s) · mouse(move 15,12) · (on "customers") · keys(Down Down) · keys(Tab) · keys(i) · type("SELECT * FROM ord") · keys(Enter) · type(" WHERE st")	["target/debug/tablepro","--connect","Production"]	baseline/before/tablepro_editor_completion_column_120x40.txt	baseline/before/tablepro_editor_completion_column_120x40.ansi	baseline/before/tablepro_editor_completion_column_120x40.cursor	baseline/before/tablepro_editor_completion_column_120x40.html	baseline/before/tablepro_editor_completion_column_120x40.png	parity/replays/tablepro_editor_completion_column_120x40	parity/replays/tablepro_editor_completion_column_120x40/provenance.json	parity/replays/tablepro_editor_completion_column_120x40/trace.json	apps/tablepro	required
tablepro_editor_editing_120x40	tablepro	editor	120x40	truecolor	junie	editor_editing	tablepro --connect Production	wait(0.5s) · mouse(move 15,12) · (on "customers") · keys(Down Down) · keys(Tab) · keys(i) · type("SELECT * FROM ord") · keys(Enter) · type(" WHERE st") · keys(Tab) · type(" = 'pending' ORDER BY created_at DESC LIMIT 25")	["target/debug/tablepro","--connect","Production"]	baseline/before/tablepro_editor_editing_120x40.txt	baseline/before/tablepro_editor_editing_120x40.ansi	baseline/before/tablepro_editor_editing_120x40.cursor	baseline/before/tablepro_editor_editing_120x40.html	baseline/before/tablepro_editor_editing_120x40.png	parity/replays/tablepro_editor_editing_120x40	parity/replays/tablepro_editor_editing_120x40/provenance.json	parity/replays/tablepro_editor_editing_120x40/trace.json	apps/tablepro	required
tablepro_editor_nav_120x40	tablepro	editor	120x40	truecolor	junie	editor_nav	tablepro --connect Production	wait(0.5s) · mouse(move 15,12) · (on "customers") · keys(Down Down) · keys(Tab) · keys(i) · type("SELECT * FROM ord") · keys(Enter) · type(" WHERE st") · keys(Tab) · type(" = 'pending' ORDER BY created_at DESC LIMIT 25") · keys(Escape)	["target/debug/tablepro","--connect","Production"]	baseline/before/tablepro_editor_nav_120x40.txt	baseline/before/tablepro_editor_nav_120x40.ansi	baseline/before/tablepro_editor_nav_120x40.cursor	baseline/before/tablepro_editor_nav_120x40.html	baseline/before/tablepro_editor_nav_120x40.png	parity/replays/tablepro_editor_nav_120x40	parity/replays/tablepro_editor_nav_120x40/provenance.json	parity/replays/tablepro_editor_nav_120x40/trace.json	apps/tablepro	required
tablepro_editor_running_120x40	tablepro	editor	120x40	truecolor	junie	editor_running	tablepro --connect Production	wait(0.5s) · mouse(move 15,12) · (on "customers") · keys(Down Down) · keys(Tab) · keys(i) · type("SELECT * FROM ord") · keys(Enter) · type(" WHERE st") · keys(Tab) · type(" = 'pending' ORDER BY created_at DESC LIMIT 25") · keys(Escape) · keys(C-r)	["target/debug/tablepro","--connect","Production"]	baseline/before/tablepro_editor_running_120x40.txt	baseline/before/tablepro_editor_running_120x40.ansi	baseline/before/tablepro_editor_running_120x40.cursor	baseline/before/tablepro_editor_running_120x40.html	baseline/before/tablepro_editor_running_120x40.png	parity/replays/tablepro_editor_running_120x40	parity/replays/tablepro_editor_running_120x40/provenance.json	parity/replays/tablepro_editor_running_120x40/trace.json	apps/tablepro	required
tablepro_results_grid_120x40	tablepro	results	120x40	truecolor	junie	results_grid	tablepro --connect Production	wait(0.5s) · mouse(move 15,12) · (on "customers") · keys(Down Down) · keys(Tab) · keys(i) · type("SELECT * FROM ord") · keys(Enter) · type(" WHERE st") · keys(Tab) · type(" = 'pending' ORDER BY created_at DESC LIMIT 25") · keys(Escape) · keys(C-r) · wait(1.5s)	["target/debug/tablepro","--connect","Production"]	baseline/before/tablepro_results_grid_120x40.txt	baseline/before/tablepro_results_grid_120x40.ansi	baseline/before/tablepro_results_grid_120x40.cursor	baseline/before/tablepro_results_grid_120x40.html	baseline/before/tablepro_results_grid_120x40.png	parity/replays/tablepro_results_grid_120x40	parity/replays/tablepro_results_grid_120x40/provenance.json	parity/replays/tablepro_results_grid_120x40/trace.json	apps/tablepro	required
tablepro_results_tabs_focused_120x40	tablepro	results	120x40	truecolor	junie	results_tabs_focused	tablepro --connect Production	wait(0.5s) · mouse(move 15,12) · (on "customers") · keys(Down Down) · keys(Tab) · keys(i) · type("SELECT * FROM ord") · keys(Enter) · type(" WHERE st") · keys(Tab) · type(" = 'pending' ORDER BY created_at DESC LIMIT 25") · keys(Escape) · keys(C-r) · wait(1.5s) · keys(Tab)	["target/debug/tablepro","--connect","Production"]	baseline/before/tablepro_results_tabs_focused_120x40.txt	baseline/before/tablepro_results_tabs_focused_120x40.ansi	baseline/before/tablepro_results_tabs_focused_120x40.cursor	baseline/before/tablepro_results_tabs_focused_120x40.html	baseline/before/tablepro_results_tabs_focused_120x40.png	parity/replays/tablepro_results_tabs_focused_120x40	parity/replays/tablepro_results_tabs_focused_120x40/provenance.json	parity/replays/tablepro_results_tabs_focused_120x40/trace.json	apps/tablepro	required
